concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Lapping,complete,ID4882,2012-03-08 08:15:00+00:00,Lapping,ID4882,2012-03-08 06:00:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Grinding Rework,complete,ID4882,2012-03-08 19:55:00+00:00,Grinding Rework,ID4882,2012-03-08 18:42:11.835938+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID4882,2012-03-11 22:41:00+00:00,Lapping,ID4882,2012-03-11 22:00:24.375000+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID0998,2012-03-11 23:05:00+00:00,Lapping,ID0998,2012-03-11 23:02:45+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID4882,2012-03-12 08:15:00+00:00,Lapping,ID4882,2012-03-12 08:15:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID4882,2012-03-12 17:56:00+00:00,Lapping,ID4882,2012-03-12 17:01:31.875000+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-13 06:09:00+00:00,Round Grinding,ID4385,2012-03-13 05:58:48.808594+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-13 06:49:00+00:00,Round Grinding,ID4385,2012-03-13 06:46:46.406250+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-13 13:44:00+00:00,Round Grinding,ID0420,2012-03-13 13:37:32.578125+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-13 16:11:00+00:00,Round Grinding,ID4355,2012-03-13 16:02:49.042969+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-14 00:40:00+00:00,Round Grinding,ID4445,2012-03-14 00:11:40.019531+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-14 03:11:00+00:00,Round Grinding,ID4385,2012-03-14 03:02:35.683594+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-14 13:49:00+00:00,Round Grinding,ID0420,2012-03-14 13:13:29.179688+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-14 23:02:00+00:00,Round Grinding,ID4355,2012-03-14 22:48:58.476562+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-15 03:07:00+00:00,Round Grinding,ID4385,2012-03-15 02:53:21.738281+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling Q.C.,complete,ID0420,2012-03-15 13:45:00+00:00,Turning & Milling Q.C.,ID0420,2012-03-15 13:32:32.343750+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-15 23:18:00+00:00,Round Grinding,ID4355,2012-03-15 22:46:06.269531+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-16 06:44:00+00:00,Round Grinding,ID4385,2012-03-16 06:19:10.429688+00:00,Case63,Variant 182,182,Fluxicon Disco
Turning & Milling Q.C.,complete,ID0420,2012-03-16 10:03:00+00:00,Turning & Milling Q.C.,ID0420,2012-03-16 09:59:06.796875+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-16 16:52:00+00:00,Round Grinding,ID4355,2012-03-16 16:29:14.003906+00:00,Case63,Variant 182,182,Fluxicon Disco
Lapping,complete,ID0998,2012-03-16 18:39:00+00:00,Lapping,ID0998,2012-03-16 18:28:58.125000+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-16 19:17:00+00:00,Round Grinding,ID4355,2012-03-16 19:14:53.085938+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-18 13:52:00+00:00,Round Grinding,ID4445,2012-03-18 11:29:46.699219+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-18 22:53:00+00:00,Round Grinding,ID4385,2012-03-18 22:22:53.144531+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-19 00:52:00+00:00,Round Grinding,ID0420,2012-03-19 00:45:22.558594+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-19 13:49:00+00:00,Round Grinding,ID4445,2012-03-19 13:05:44.941406+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-19 15:02:00+00:00,Round Grinding,ID4385,2012-03-19 14:57:56.191406+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-20 00:53:00+00:00,Round Grinding,ID0420,2012-03-20 00:20:06.152344+00:00,Case63,Variant 182,182,Fluxicon Disco
Round Grinding,complete,ID4445,2012-03-20 07:44:00+00:00,Round Grinding,ID4445,2012-03-20 07:21:07.324219+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-26 20:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-26 16:24:58.125000+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-27 00:11:00+00:00,Final Inspection Q.C.,ID4163,2012-03-27 00:02:21.796875+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-27 16:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-27 15:57:30.234375+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-27 20:50:00+00:00,Final Inspection Q.C.,ID4163,2012-03-27 20:39:15.468750+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-28 02:01:00+00:00,Final Inspection Q.C.,ID4163,2012-03-28 01:47:38.203125+00:00,Case63,Variant 182,182,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-28 03:30:00+00:00,Grinding Rework,ID4528,2012-03-28 03:20:44.619141+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-28 16:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-28 16:06:03.281250+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-28 17:20:00+00:00,Final Inspection Q.C.,ID4163,2012-03-28 17:18:16.875000+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-28 17:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-28 17:39:08.437500+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-28 18:00:00+00:00,Final Inspection Q.C.,ID4163,2012-03-28 17:59:08.437500+00:00,Case63,Variant 182,182,Fluxicon Disco
Packing,complete,ID4291,2012-03-29 09:00:00+00:00,Packing,ID4291,2012-03-29 09:00:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-29 16:40:00+00:00,Final Inspection Q.C.,ID4163,2012-03-29 16:20:14.062500+00:00,Case63,Variant 182,182,Fluxicon Disco
End,complete,End,2012-03-29 16:40:00+00:00,End,End,2012-03-29 16:40:00+00:00,Case63,Variant 182,182,Fluxicon Disco
Start,complete,Start,2012-03-15 23:29:00+00:00,Start,Start,2012-03-15 23:29:00+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-16 06:59:00+00:00,Turning & Milling,ID4429,2012-03-16 06:33:30.703125+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-16 14:00:00+00:00,Turning & Milling,ID4932,2012-03-16 13:36:09.257812+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-16 19:49:00+00:00,Turning & Milling,ID4529,2012-03-16 19:29:13.945312+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-17 22:00:00+00:00,Turning & Milling,ID4932,2012-03-17 20:31:01.054688+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-18 23:04:00+00:00,Turning & Milling,ID4932,2012-03-18 21:38:48.750000+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-19 00:59:00+00:00,Turning & Milling,ID4429,2012-03-19 00:52:29.179688+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-19 03:08:00+00:00,Turning & Milling,ID4529,2012-03-19 03:00:41.601562+00:00,Case64,Variant 183,183,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-03-19 13:10:00+00:00,Turning & Milling,ID4529,2012-03-19 12:35:54.140625+00:00,Case64,Variant 183,183,Fluxicon Disco
End,complete,End,2012-03-19 13:10:00+00:00,End,End,2012-03-19 13:10:00+00:00,Case64,Variant 183,183,Fluxicon Disco
Start,complete,Start,2012-03-22 14:00:00+00:00,Start,Start,2012-03-22 14:00:00+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-03-22 15:00:00+00:00,Turning & Milling,ID3846,2012-03-22 14:56:36.093750+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-22 18:59:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-22 18:54:19.921875+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-03-30 00:02:00+00:00,Turning & Milling,ID4641,2012-03-29 14:13:54.023438+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-03-30 07:41:00+00:00,Turning & Milling,ID3846,2012-03-30 07:15:00.117188+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling,complete,ID4794,2012-03-30 13:54:00+00:00,Turning & Milling,ID4794,2012-03-30 13:32:52.382812+00:00,Case65,Variant 184,184,Fluxicon Disco
Turning & Milling,complete,ID0937,2012-03-30 20:00:00+00:00,Turning & Milling,ID0937,2012-03-30 19:39:16.171875+00:00,Case65,Variant 184,184,Fluxicon Disco
End,complete,End,2012-03-30 20:00:00+00:00,End,End,2012-03-30 20:00:00+00:00,Case65,Variant 184,184,Fluxicon Disco
Start,complete,Start,2012-02-19 17:18:00+00:00,Start,Start,2012-02-19 17:18:00+00:00,Case66,Variant 185,185,Fluxicon Disco
Turning,complete,ID4219,2012-02-19 17:58:00+00:00,Turning,ID4219,2012-02-19 17:48:00+00:00,Case66,Variant 185,185,Fluxicon Disco
Turning,complete,ID4219,2012-02-19 20:26:00+00:00,Turning,ID4219,2012-02-19 19:49:00+00:00,Case66,Variant 185,185,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-02-19 22:53:00+00:00,Turning Q.C.,ID4618,2012-02-19 22:44:40.429688+00:00,Case66,Variant 185,185,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-02-20 18:21:00+00:00,Flat Grinding,ID0998,2012-02-20 17:55:54.375000+00:00,Case66,Variant 185,185,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 20:58:00+00:00,Lapping,ID0998,2012-03-01 14:30:20.625000+00:00,Case66,Variant 185,185,Fluxicon Disco
Turning Q.C.,complete,ID4618,2012-03-08 22:53:00+00:00,Turning Q.C.,ID4618,2012-03-08 19:48:17.695312+00:00,Case66,Variant 185,185,Fluxicon Disco
Lapping,complete,ID0998,2012-03-09 21:10:00+00:00,Lapping,ID0998,2012-03-09 19:04:39.375000+00:00,Case66,Variant 185,185,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-09 21:10:00+00:00,Laser Marking,ID0998,2012-03-09 21:10:00+00:00,Case66,Variant 185,185,Fluxicon Disco
Packing,complete,ID4820,2012-03-11 08:00:00+00:00,Packing,ID4820,2012-03-11 06:01:37.265625+00:00,Case66,Variant 185,185,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-11 16:26:00+00:00,Final Inspection Q.C.,ID4618,2012-03-11 16:04:15.468750+00:00,Case66,Variant 185,185,Fluxicon Disco
End,complete,End,2012-03-11 16:26:00+00:00,End,End,2012-03-11 16:26:00+00:00,Case66,Variant 185,185,Fluxicon Disco
Start,complete,Start,2012-02-03 02:46:00+00:00,Start,Start,2012-02-03 02:46:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-03 05:53:00+00:00,Turning & Milling,ID4429,2012-02-03 05:53:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-02-03 06:39:00+00:00,Turning & Milling,ID4429,2012-02-03 06:39:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-03 14:00:00+00:00,Turning & Milling,ID4932,2012-02-03 14:00:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-03 14:02:00+00:00,Turning & Milling,ID4932,2012-02-03 14:02:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-03 19:50:00+00:00,Turning & Milling,ID4167,2012-02-03 19:50:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-04 03:30:00+00:00,Turning & Milling,ID4932,2012-02-04 03:30:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-05 13:38:00+00:00,Turning & Milling,ID4641,2012-02-05 11:42:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-05 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-05 15:40:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-05 22:52:00+00:00,Turning & Milling,ID4932,2012-02-05 22:52:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-06 06:53:00+00:00,Turning & Milling,ID4167,2012-02-06 06:53:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-06 10:41:00+00:00,Turning & Milling,ID4529,2012-02-06 10:41:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID0997,2012-02-06 13:36:00+00:00,Turning & Milling,ID0997,2012-02-06 13:26:05.273438+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-06 18:49:00+00:00,Turning & Milling,ID4932,2012-02-06 18:49:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-02-06 22:59:00+00:00,Turning & Milling,ID4932,2012-02-06 22:59:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-02-07 03:16:00+00:00,Turning & Milling,ID4167,2012-02-07 03:16:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-02-07 09:27:00+00:00,Turning & Milling,ID4529,2012-02-07 09:27:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-07 19:10:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-07 18:58:36.796875+00:00,Case67,Variant 186,186,Fluxicon Disco
Laser Marking,complete,ID3846,2012-02-08 16:33:00+00:00,Laser Marking,ID3846,2012-02-08 15:50:24.023438+00:00,Case67,Variant 186,186,Fluxicon Disco
Laser Marking,complete,ID0998,2012-02-08 20:39:00+00:00,Laser Marking,ID0998,2012-02-08 20:30:49.921875+00:00,Case67,Variant 186,186,Fluxicon Disco
Lapping,complete,ID4882,2012-03-27 09:15:00+00:00,Lapping,ID4882,2012-03-27 07:00:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Grinding Rework,complete,ID4882,2012-03-27 21:25:00+00:00,Grinding Rework,ID4882,2012-03-27 20:09:04.628906+00:00,Case67,Variant 186,186,Fluxicon Disco
Grinding Rework,complete,ID4882,2012-03-27 21:26:00+00:00,Grinding Rework,ID4882,2012-03-27 21:25:53.759766+00:00,Case67,Variant 186,186,Fluxicon Disco
Lapping,complete,ID0998,2012-03-28 00:05:00+00:00,Lapping,ID0998,2012-03-27 23:50:05.625000+00:00,Case67,Variant 186,186,Fluxicon Disco
End,complete,End,2012-03-28 00:05:00+00:00,End,End,2012-03-28 00:05:00+00:00,Case67,Variant 186,186,Fluxicon Disco
Start,complete,Start,2012-02-27 17:30:00+00:00,Start,Start,2012-02-27 17:30:00+00:00,Case68,Variant 187,187,Fluxicon Disco
Turning,complete,ID4442,2012-02-27 22:00:00+00:00,Turning,ID4442,2012-02-27 22:00:00+00:00,Case68,Variant 187,187,Fluxicon Disco
Turning,complete,ID3718,2012-02-28 00:00:00+00:00,Turning,ID3718,2012-02-28 00:00:00+00:00,Case68,Variant 187,187,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-28 15:40:00+00:00,Final Inspection Q.C.,ID4287,2012-02-28 14:59:36.562500+00:00,Case68,Variant 187,187,Fluxicon Disco
Packing,complete,ID4820,2012-02-29 08:00:00+00:00,Packing,ID4820,2012-02-29 08:00:00+00:00,Case68,Variant 187,187,Fluxicon Disco
Final Inspection Q.C.,complete,ID4287,2012-02-29 21:30:00+00:00,Final Inspection Q.C.,ID4287,2012-02-29 20:55:11.718750+00:00,Case68,Variant 187,187,Fluxicon Disco
End,complete,End,2012-02-29 21:30:00+00:00,End,End,2012-02-29 21:30:00+00:00,Case68,Variant 187,187,Fluxicon Disco
Start,complete,Start,2012-03-13 14:58:00+00:00,Start,Start,2012-03-13 14:58:00+00:00,Case69,Variant 188,188,Fluxicon Disco
Milling,complete,ID0997,2012-03-13 22:57:00+00:00,Milling,ID0997,2012-03-13 22:38:17.343750+00:00,Case69,Variant 188,188,Fluxicon Disco
Packing,complete,ID4820,2012-03-20 08:00:00+00:00,Packing,ID4820,2012-03-19 23:19:52.148438+00:00,Case69,Variant 188,188,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-20 17:58:00+00:00,Final Inspection Q.C.,ID4618,2012-03-20 17:32:18.281250+00:00,Case69,Variant 188,188,Fluxicon Disco
End,complete,End,2012-03-20 17:58:00+00:00,End,End,2012-03-20 17:58:00+00:00,Case69,Variant 188,188,Fluxicon Disco
Start,complete,Start,2012-03-11 18:48:00+00:00,Start,Start,2012-03-11 18:48:00+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-12 02:35:00+00:00,Turning & Milling,ID4167,2012-03-12 02:08:32.929688+00:00,Case7,Variant 189,189,Fluxicon Disco
Setup,complete,ID4932,2012-03-12 04:30:00+00:00,Setup,ID4932,2012-03-12 03:23:03.984375+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-03-12 23:02:00+00:00,Turning & Milling,ID4167,2012-03-12 21:59:00.937500+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-03-13 02:44:00+00:00,Turning & Milling,ID4429,2012-03-13 02:31:25.546875+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-13 03:24:00+00:00,Turning & Milling,ID4932,2012-03-13 03:21:44.062500+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-03-13 04:10:00+00:00,Turning & Milling,ID4932,2012-03-13 04:07:23.671875+00:00,Case7,Variant 189,189,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4618,2012-03-13 16:20:00+00:00,Turning & Milling Q.C.,ID4618,2012-03-13 16:05:44.531250+00:00,Case7,Variant 189,189,Fluxicon Disco
Flat Grinding,complete,ID0998,2012-03-15 00:13:00+00:00,Flat Grinding,ID0998,2012-03-14 23:31:54.023438+00:00,Case7,Variant 189,189,Fluxicon Disco
Lapping,complete,ID0998,2012-03-15 00:13:00+00:00,Lapping,ID0998,2012-03-15 00:13:00+00:00,Case7,Variant 189,189,Fluxicon Disco
Laser Marking,complete,ID0998,2012-03-15 00:14:00+00:00,Laser Marking,ID0998,2012-03-15 00:13:58.007812+00:00,Case7,Variant 189,189,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-15 00:58:00+00:00,Final Inspection Q.C.,ID4618,2012-03-15 00:56:06.562500+00:00,Case7,Variant 189,189,Fluxicon Disco
Final Inspection Q.C.,complete,ID4618,2012-03-15 16:46:00+00:00,Final Inspection Q.C.,ID4618,2012-03-15 16:05:15.937500+00:00,Case7,Variant 189,189,Fluxicon Disco
Packing,complete,ID4820,2012-03-16 08:00:00+00:00,Packing,ID4820,2012-03-16 07:08:13.828125+00:00,Case7,Variant 189,189,Fluxicon Disco
End,complete,End,2012-03-16 08:00:00+00:00,End,End,2012-03-16 08:00:00+00:00,Case7,Variant 189,189,Fluxicon Disco
Start,complete,Start,2012-02-21 14:05:00+00:00,Start,Start,2012-02-21 14:05:00+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-22 01:05:00+00:00,Turning & Milling,ID3846,2012-02-22 00:27:37.031250+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-22 01:06:00+00:00,Turning & Milling,ID3846,2012-02-22 01:05:56.601562+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-22 20:29:00+00:00,Turning & Milling,ID3846,2012-02-22 19:23:07.617188+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-22 23:08:00+00:00,Turning & Milling,ID3846,2012-02-22 22:58:59.648438+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-23 18:14:00+00:00,Turning & Milling,ID3846,2012-02-23 17:09:05.390625+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-23 22:38:00+00:00,Turning & Milling,ID3846,2012-02-23 22:23:02.812500+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-24 13:34:00+00:00,Turning & Milling,ID4641,2012-02-24 12:43:15+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-26 10:21:00+00:00,Turning & Milling,ID3846,2012-02-26 07:48:48.398438+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-26 14:00:00+00:00,Turning & Milling,ID3846,2012-02-26 13:47:35.742188+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-26 22:57:00+00:00,Turning & Milling,ID4641,2012-02-26 22:26:35.039062+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-27 00:00:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-26 23:58:46.171875+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-27 01:00:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-27 00:58:49.687500+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-27 03:35:00+00:00,Turning & Milling,ID3846,2012-02-27 03:26:13.242188+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-27 22:50:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-27 22:27:26.484375+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-28 06:45:00+00:00,Turning & Milling,ID3846,2012-02-28 06:18:05.742188+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-28 20:20:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-28 20:04:04.921875+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID3846,2012-02-29 06:39:00+00:00,Turning & Milling,ID3846,2012-02-29 06:03:56.367188+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4287,2012-02-29 18:26:00+00:00,Turning & Milling Q.C.,ID4287,2012-02-29 18:12:11.484375+00:00,Case70,Variant 190,190,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-02-29 22:27:00+00:00,Turning & Milling,ID4641,2012-02-29 22:13:20.976562+00:00,Case70,Variant 190,190,Fluxicon Disco
